user_id_1,user_id_2,group,is_match
13,244,1,1
31,813,1,0
800,895,0,0
791,681,1,0
804,419,1,1
272,435,1,0
829,706,0,0
764,6,1,1
527,751,1,0
972,133,1,1
952,72,0,0
571,16,1,0
486,998,1,1
575,299,1,1
317,598,1,1
786,215,0,1
755,610,0,0
618,172,1,0
676,416,1,1
361,592,1,0
9,333,1,0
918,821,1,1
709,610,0,1
994,980,0,0
342,119,1,1
557,962,1,0
491,448,0,1
587,731,1,1
804,26,1,0
784,155,0,0
232,235,1,1
310,5,1,1
590,637,1,0
455,560,1,0
386,743,0,0
567,680,1,1
703,612,1,0
381,208,0,1
907,800,0,0
963,730,1,0
629,425,0,0
31,546,1,1
490,245,0,0
579,864,1,0
611,34,1,1
426,563,1,0
994,374,0,0
330,849,1,0
792,790,0,0
207,82,1,0
897,648,0,0
852,380,1,1
879,567,1,0
368,543,1,0
697,129,0,0
776,506,1,0
644,876,1,0
284,937,1,0
294,144,1,0
691,95,1,0
953,930,1,1
644,170,1,1
559,543,1,1
836,112,1,1
62,466,0,0
791,380,1,1
940,401,1,0
776,747,1,0
960,871,1,0
969,81,0,0
8,114,1,1
206,359,1,0
105,253,1,0
708,16,1,0
447,674,1,0
749,607,1,0
625,860,0,0
132,76,0,0
546,890,1,1
320,767,1,1
575,791,1,0
152,583,1,0
458,420,0,0
34,404,1,0
437,989,0,1
117,440,0,0
602,8,1,1
512,177,1,0
521,458,0,0
100,343,0,1
890,177,1,1
762,999,0,0
633,204,1,1
210,998,1,0
641,592,1,1
447,776,1,1
694,662,0,0
1,213,1,1
99,772,1,0
172,729,1,0
987,320,1,1
892,994,0,0
570,634,0,0
176,465,1,0
391,639,1,0
361,170,1,0
218,952,0,1
170,885,1,0
151,937,1,0
517,348,0,0
793,654,1,0
725,276,1,1
718,32,1,1
234,942,1,0
323,653,1,1
492,729,1,1
658,963,1,1
902,639,1,0
483,711,0,0
434,990,0,0
383,389,1,1
556,241,0,0
3,289,1,0
552,748,1,0
791,641,1,1
229,919,1,0
451,798,1,0
958,526,1,1
524,512,1,0
322,534,0,0
735,229,1,1
526,200,1,0
586,5,1,0
24,708,1,0
719,451,1,0
326,818,1,1
887,489,0,0
936,665,0,0
472,665,0,0
980,829,0,0
283,353,1,0
421,34,1,1
666,81,0,0
200,708,1,1
409,410,1,0
392,842,1,0
732,532,1,0
558,688,0,0
181,149,0,0
926,39,0,0
384,980,0,0
747,807,1,0
158,90,1,1
130,258,1,1
498,561,0,1
680,918,1,0
298,302,1,0
703,810,1,1
905,5,1,0
866,987,1,1
852,105,1,1
881,664,1,1
588,847,1,1
836,52,1,0
539,574,1,0
217,582,0,0
340,975,1,0
385,488,1,1
216,997,0,0
544,886,0,1
981,435,1,0
757,177,1,0
945,394,0,0
45,739,0,0
130,75,1,1
478,311,1,0
811,578,0,1
433,187,1,0
176,318,1,0
435,244,1,1
415,359,1,0
974,233,0,0
532,713,1,0
766,373,0,0
93,947,0,0
598,906,1,0
721,21,0,0
300,630,1,0
186,337,1,0
289,68,1,0
493,619,1,1
248,860,0,0
589,115,1,0
170,598,1,1
151,220,1,1
697,707,0,0
465,1000,1,0
427,797,0,0
765,636,0,1
698,619,1,0
400,385,1,0
104,398,0,0
163,849,1,0
176,854,1,1
542,557,1,1
818,630,1,1
413,56,0,0
38,330,1,1
743,288,0,0
451,67,1,0
426,479,1,0
206,41,1,0
44,281,0,1
385,176,1,1
178,960,1,1
976,294,1,0
234,703,1,0
419,956,1,0
51,631,0,0
565,529,0,1
609,989,0,0
353,555,1,0
368,207,1,1
612,812,1,0
171,647,1,1
314,28,1,1
697,205,0,1
312,167,1,0
386,422,0,0
282,635,0,0
356,340,1,1
879,880,1,0
725,586,1,0
712,386,0,0
821,304,1,0
396,75,1,0
105,807,1,0
94,175,1,0
98,271,0,1
431,958,1,1
393,818,1,1
826,458,0,0
546,314,1,0
801,538,0,0
920,332,0,0
718,872,1,0
211,503,0,1
278,34,1,0
365,6,1,0
872,699,1,0
652,414,0,0
608,41,1,0
621,877,0,0
92,743,0,0
571,304,1,1
252,261,0,0
439,704,1,1
361,865,1,1
135,851,1,0
422,994,0,0
169,8,1,0
981,206,1,1
806,744,1,1
77,604,0,0
206,585,1,0
415,527,1,0
548,976,1,0
415,209,1,0
734,552,1,0
290,118,0,0
117,661,0,0
881,337,1,0
74,95,1,1
222,175,1,0
90,8,1,0
817,999,0,0
170,548,1,0
971,737,0,0
409,515,1,0
616,626,0,1
747,703,1,0
888,645,0,0
259,386,0,0
674,787,1,1
653,563,1,1
171,530,1,0
795,247,0,0
989,214,0,0
294,735,1,1
942,592,1,1
658,844,1,0
918,774,1,0
694,33,0,0
602,297,1,1
732,580,1,1
737,945,0,0
493,265,1,1
698,726,1,1
722,493,1,0
7,853,1,1
962,123,1,1
908,603,1,0
136,40,0,0
106,29,1,0
985,169,1,0
369,306,0,1
248,156,0,0
214,441,0,0
505,848,0,0
361,475,1,0
241,80,0,0
706,666,0,0
702,665,0,1
518,63,0,0
126,314,1,1
509,342,1,0
52,257,1,1
992,623,1,0
169,2,1,0
529,666,0,0
855,637,1,1
846,906,1,1
124,537,1,1
835,618,1,0
978,514,1,1
117,728,0,0
950,33,0,0
693,65,0,1
529,565,0,0
39,973,0,0
498,802,0,0
698,314,1,0
187,520,1,1
731,828,1,1
336,960,1,1
449,133,1,1
322,790,0,0
109,144,1,0
174,353,1,0
699,814,1,0
833,307,1,0
777,275,1,1
154,352,0,1
845,88,0,0
852,385,1,0
517,394,0,0
195,117,0,0
804,716,1,0
236,905,1,1
219,835,1,0
964,2,1,0
114,174,1,1
31,232,1,1
991,663,0,0
336,318,1,0
844,6,1,0
219,747,1,0
387,323,1,0
737,926,0,1
651,541,1,0
351,732,1,0
272,426,1,1
26,416,1,1
339,748,1,0
658,660,1,1
899,462,1,0
605,225,1,0
641,906,1,0
884,495,1,1
782,31,1,0
378,162,0,0
764,61,1,0
425,226,0,0
526,617,1,0
361,220,1,0
919,733,1,1
669,215,0,0
78,281,0,0
293,898,0,0
877,497,0,0
268,893,0,0
122,935,0,0
892,145,0,0
368,852,1,0
940,37,1,1
630,153,1,0
723,298,1,0
695,85,0,1
862,134,1,0
583,292,1,0
479,729,1,1
370,523,0,1
165,777,1,0
245,945,0,1
572,520,1,1
652,955,0,0
484,719,1,0
117,201,0,0
276,153,1,0
397,71,0,0
347,657,1,0
245,792,0,1
633,857,1,0
387,222,1,1
315,96,0,0
181,128,0,0
719,527,1,0
239,923,0,0
651,524,1,0
913,419,1,0
773,861,1,1
513,745,0,0
19,132,0,0
637,18,1,0
300,723,1,0
914,410,1,0
642,198,1,0
188,525,0,0
751,793,1,1
876,225,1,0
414,907,0,0
45,370,0,0
115,862,1,1
996,406,0,0
439,157,1,1
692,96,0,0
607,380,1,0
809,611,1,0
435,949,1,1
567,418,1,1
376,588,1,0
192,124,1,0
157,123,1,0
809,342,1,0
53,571,1,1
765,305,0,1
319,676,1,0
756,732,1,1
33,246,0,0
135,126,1,0
98,544,0,0
709,784,0,0
42,910,0,0
434,35,0,0
606,929,1,0
424,893,0,0
454,126,1,1
576,874,0,0
559,514,1,0
775,988,0,0
132,352,0,0
67,725,1,1
571,960,1,0
507,477,0,0
698,172,1,0
1,253,1,0
510,196,1,0
559,902,1,0
16,624,1,1
254,821,1,1
284,602,1,0
917,272,1,0
611,931,1,1
609,903,0,0
681,112,1,0
979,61,1,0
170,809,1,1
432,951,0,0
309,90,1,0
691,206,1,1
758,146,1,0
409,272,1,1
401,726,1,1
412,181,0,1
1,560,1,0
602,1,1,1
285,529,0,1
915,140,1,0
772,396,1,0
340,788,1,1
692,212,0,0
781,939,0,1
723,515,1,1
336,37,1,1
90,562,1,1
703,286,1,1
794,169,1,0
1000,365,1,0
235,431,1,0
563,607,1,0
28,872,1,0
881,987,1,1
997,154,0,0
998,618,1,1
733,428,1,0
171,47,1,1
380,949,1,0
180,65,0,0
373,656,0,1
718,103,1,0
16,361,1,0
207,857,1,0
891,613,0,0
33,470,0,0
463,276,1,0
781,581,0,0
974,582,0,0
71,955,0,0
928,724,1,0
54,590,1,0
579,906,1,1
891,800,0,0
106,685,1,0
358,335,0,0
176,657,1,0
979,277,1,1
915,896,1,0
751,266,1,0
969,967,0,1
376,11,1,0
438,122,0,0
836,619,1,1
308,663,0,1
532,708,1,0
45,650,0,0
444,325,1,0
492,736,1,1
137,366,0,0
941,586,1,0
349,358,0,0
15,255,0,0
871,82,1,1
283,699,1,0
761,792,0,0
712,164,0,0
649,751,1,1
750,989,0,0
363,208,0,0
148,435,1,1
433,731,1,1
644,773,1,0
317,918,1,0
79,207,1,0
953,29,1,0
506,931,1,0
760,842,1,0
25,456,1,0
326,99,1,0
204,392,1,1
838,449,1,0
578,727,0,0
85,561,0,1
485,794,1,0
623,284,1,1
986,86,0,1
819,473,1,0
233,800,0,0
593,269,0,1
548,312,1,1
94,871,1,0
732,866,1,0
811,420,0,0
488,611,1,0
609,470,0,1
123,257,1,0
959,883,0,0
454,908,1,1
835,633,1,0
190,353,1,0
445,734,1,1
312,37,1,0
318,276,1,1
392,624,1,1
384,160,0,0
125,571,1,0
506,486,1,0
363,438,0,0
408,965,0,0
123,482,1,1
612,337,1,0
794,492,1,0
647,133,1,0
460,703,1,0
646,688,0,0
676,311,1,1
634,217,0,0
163,555,1,0
475,673,1,0
557,7,1,0
221,511,0,0
524,232,1,0
418,807,1,0
192,182,1,0
264,242,1,0
624,619,1,0
330,152,1,0
716,323,1,0
295,707,0,0
142,492,1,0
835,133,1,0
320,885,1,0
229,605,1,1
368,835,1,0
676,409,1,1
915,776,1,0
177,319,1,0
872,642,1,0
742,326,1,0
730,316,1,1
549,736,1,0
890,852,1,1
139,703,1,0
337,447,1,1
814,2,1,0
931,421,1,0
546,325,1,1
65,808,0,0
472,252,0,0
463,28,1,0
274,128,0,0
588,283,1,0
152,296,1,1
510,785,1,1
401,300,1,0
167,16,1,0
91,169,1,1
114,357,1,1
102,669,0,0
249,356,1,1
55,144,1,0
809,389,1,1
918,454,1,1
478,603,1,0
241,252,0,0
368,121,1,0
242,3,1,0
794,91,1,0
871,331,1,1
961,23,0,0
911,318,1,0
637,818,1,0
510,537,1,0
749,937,1,1
476,692,0,0
982,655,0,0
572,90,1,0
138,807,1,1
772,680,1,0
108,693,0,0
566,662,0,0
258,190,1,0
571,924,1,0
767,142,1,0
524,134,1,0
917,841,1,0
577,705,0,1
3,134,1,0
465,256,1,0
512,716,1,0
262,852,1,0
794,79,1,0
238,172,1,1
836,871,1,0
689,623,1,0
565,577,0,0
235,330,1,0
293,945,0,0
231,994,0,0
351,286,1,0
235,16,1,0
996,968,0,1
380,549,1,0
17,952,0,0
264,376,1,0
2,963,1,0
433,265,1,0
628,652,0,0
844,814,1,0
93,955,0,0
339,914,1,0
736,542,1,0
227,250,0,0
156,738,0,0
541,400,1,1
803,373,0,0
163,345,1,1
464,428,1,0
492,814,1,0
298,899,1,1
833,849,1,1
960,106,1,1
710,285,0,0
286,867,1,1
908,580,1,0
25,575,1,0
992,791,1,1
528,451,1,0
159,424,0,0
496,430,0,0
936,848,0,0
575,34,1,1
523,132,0,0
758,906,1,1
315,825,0,0
583,869,1,1
857,431,1,1
182,276,1,0
296,862,1,0
740,314,1,1
905,318,1,0
509,345,1,1
766,697,0,0
590,106,1,0
747,300,1,1
857,598,1,0
527,7,1,0
249,748,1,1
187,928,1,1
211,984,0,0
953,109,1,0
863,207,1,1
923,632,0,1
899,949,1,1
627,529,0,0
89,476,0,0
62,290,0,1
16,571,1,0
221,669,0,0
781,461,0,0
459,438,0,0
628,498,0,0
58,847,1,0
586,881,1,0
146,527,1,0
388,181,0,1
364,267,1,0
143,440,0,0
128,117,0,1
953,258,1,1
99,345,1,0
806,486,1,0
204,25,1,0
937,842,1,1
94,172,1,1
784,534,0,0
937,777,1,0
445,699,1,1
571,779,1,1
17,379,0,0
290,533,0,0
309,924,1,0
618,292,1,0
639,730,1,0
520,794,1,0
343,80,0,0
934,475,1,0
506,146,1,1
371,581,0,0
415,119,1,0
854,249,1,1
307,552,1,0
408,800,0,1
29,112,1,0
331,404,1,1
567,972,1,0
27,49,0,0
742,112,1,0
514,318,1,0
334,1,1,1
61,257,1,0
15,499,0,1
780,697,0,0
814,365,1,1
112,460,1,1
336,574,1,1
37,914,1,1
731,584,1,1
770,385,1,0
32,587,1,0
283,316,1,0
449,426,1,0
908,958,1,0
605,277,1,0
623,567,1,1
131,514,1,1
619,532,1,0
18,599,1,0
912,778,0,0
461,625,0,0
164,360,0,1
279,228,0,1
713,431,1,0
119,942,1,1
370,221,0,0
917,747,1,1
26,480,1,1
853,232,1,0
321,949,1,1
4,535,0,1
124,309,1,1
460,75,1,1
748,319,1,1
420,712,0,0
572,172,1,1
273,397,0,0
62,303,0,0
610,92,0,0
794,987,1,1
748,134,1,0
278,142,1,0
362,950,0,1
648,471,0,0
651,404,1,1
343,429,0,0
519,752,1,0
552,26,1,1
142,232,1,0
647,401,1,0
375,350,0,0
821,905,1,0
157,125,1,1
95,58,1,0
236,209,1,0
823,546,1,0
749,163,1,1
981,642,1,0
482,493,1,0
474,665,0,0
831,792,0,0
479,674,1,0
115,342,1,0
84,133,1,0
761,233,0,0
620,233,0,0
68,934,1,0
527,213,1,0
548,451,1,0
992,608,1,1
148,485,1,0
398,128,0,0
811,667,0,0
464,337,1,0
451,364,1,0
138,608,1,1
790,184,0,0
835,880,1,1
687,158,1,1
5,185,1,1
868,422,0,0
956,932,1,0
10,132,0,0
289,11,1,0
236,884,1,1
493,843,1,0
692,974,0,0
7,546,1,0
442,753,0,1
925,864,1,1
784,762,0,0
11,112,1,1
509,639,1,0
775,721,0,0
445,210,1,0
484,685,1,0
519,277,1,0
977,276,1,0
94,555,1,1
537,284,1,0
329,411,0,1
902,651,1,0
704,486,1,0
284,915,1,1
209,779,1,1
968,517,0,0
317,592,1,1
468,23,0,1
850,584,1,0
530,972,1,1
713,603,1,1
72,221,0,0
38,158,1,1
529,202,0,0
140,818,1,0
836,563,1,0
126,723,1,0
325,776,1,1
216,498,0,0
660,654,1,0
47,9,1,1
280,789,0,0
638,297,1,0
756,179,1,0
38,135,1,0
927,787,1,0
566,66,0,0
111,711,0,0
226,597,0,0
65,15,0,1
143,946,0,0
556,306,0,1
610,471,0,0
931,673,1,0
515,190,1,0
733,539,1,1
374,759,0,0
68,851,1,0
244,99,1,1
756,816,1,0
961,212,0,1
447,134,1,0
568,434,0,0
344,827,1,1
495,147,1,1
313,15,0,1
871,987,1,0
413,476,0,0
622,667,0,1
915,924,1,0
521,769,0,0
251,564,0,0
159,994,0,0
574,1000,1,1
78,118,0,0
184,406,0,0
630,674,1,1
636,308,0,1
149,538,0,0
144,75,1,1
252,39,0,0
123,644,1,0
543,865,1,1
824,370,0,1
493,827,1,0
332,903,0,1
785,827,1,1
432,922,0,0
372,48,1,1
448,870,0,0
608,326,1,1
854,840,1,0
973,490,0,0
940,456,1,0
774,869,1,0
544,688,0,1
760,899,1,0
539,133,1,0
109,757,1,0
999,221,0,0
824,904,0,0
209,804,1,0
567,736,1,1
903,679,0,0
866,242,1,0
734,924,1,1
234,842,1,0
38,140,1,0
544,247,0,0
286,443,1,1
802,313,0,0
334,383,1,1
331,543,1,0
113,880,1,0
103,484,1,0
240,848,0,0
396,823,1,0
489,859,0,0
269,64,0,0
63,860,0,0
162,381,0,1
892,93,0,0
363,886,0,0
426,372,1,0
934,48,1,1
277,392,1,0
813,419,1,1
385,685,1,0
372,249,1,1
214,199,0,1
856,661,0,0
318,649,1,1
356,124,1,1
958,681,1,0
813,220,1,0
706,20,0,0
722,587,1,1
58,267,1,1
704,894,1,1
941,966,1,0
219,112,1,0
756,555,1,1
181,184,0,1
38,123,1,0
603,323,1,0
556,137,0,0
212,132,0,1
708,206,1,1
658,599,1,1
817,705,0,0
754,559,1,0
299,16,1,0
192,391,1,1
235,244,1,1
840,139,1,1
804,299,1,0
561,69,0,1
157,172,1,1
998,204,1,1
124,858,1,0
105,873,1,1
563,53,1,0
528,204,1,0
7,311,1,0
617,885,1,1
647,788,1,1
889,424,0,1
120,417,0,0
171,574,1,1
708,38,1,0
623,220,1,0
654,793,1,1
472,324,0,0
656,536,0,0
644,368,1,1
256,542,1,0
123,232,1,1
292,956,1,0
210,475,1,1
326,390,1,0
440,98,0,0
58,309,1,1
701,201,0,1
542,723,1,1
518,829,0,1
685,339,1,1
353,9,1,0
956,836,1,0
481,795,0,0
486,304,1,0
548,724,1,0
483,430,0,0
92,132,0,0
470,765,0,0
431,541,1,0
82,309,1,1
963,872,1,1
603,812,1,1
236,404,1,1
257,283,1,1
682,501,1,0
989,440,0,1
163,833,1,0
639,894,1,0
568,640,0,0
732,138,1,0
666,947,0,1
956,24,1,0
759,803,0,0
196,492,1,0
788,416,1,1
95,54,1,0
890,836,1,0
297,882,1,0
526,175,1,1
282,564,0,0
403,423,0,1
896,158,1,0
323,147,1,0
24,732,1,0
330,419,1,1
704,919,1,0
284,664,1,1
793,6,1,0
962,418,1,1
450,981,1,1
234,435,1,0
894,749,1,1
502,604,0,0
638,880,1,1
908,806,1,0
122,826,0,1
586,38,1,1
747,842,1,0
929,639,1,0
558,476,0,0
147,526,1,1
877,797,0,0
467,480,1,1
832,531,0,0
146,147,1,0
740,734,1,0
884,278,1,0
546,359,1,1
263,285,0,0
646,145,0,0
121,902,1,0
353,617,1,0
207,764,1,0
15,461,0,0
731,365,1,0
52,112,1,1
198,336,1,1
999,970,0,0
168,84,1,0
203,496,0,0
612,713,1,0
320,157,1,1
212,166,0,0
731,276,1,1
204,158,1,0
638,101,1,0
347,475,1,1
201,626,0,0
515,605,1,0
172,334,1,1
60,51,0,1
757,262,1,1
207,331,1,1
523,120,0,0
545,412,0,1
228,279,0,0
167,899,1,1
486,586,1,0
46,269,0,0
647,31,1,0
331,590,1,0
739,191,0,0
256,846,1,1
602,993,1,1
572,771,1,1
364,806,1,0
508,548,1,0
641,941,1,1
339,53,1,0
185,855,1,1
536,790,0,1
989,696,0,0
157,851,1,0
724,976,1,0
91,774,1,1
831,269,0,0
624,807,1,0
546,426,1,0
540,58,1,0
520,167,1,0
135,726,1,1
67,124,1,0
519,918,1,0
380,736,1,1
482,687,1,1
734,404,1,0
963,618,1,0
366,926,0,1
668,119,1,0
990,329,0,0
8,433,1,0
204,380,1,1
686,985,1,1
83,857,1,1
212,73,0,0
118,469,0,0
15,533,0,0
459,470,0,0
757,235,1,0
666,489,0,0
600,921,0,0
573,946,0,0
172,283,1,0
997,695,0,0
632,547,0,1
920,215,0,1
481,613,0,1
323,124,1,1
94,998,1,1
819,732,1,0
60,399,0,0
878,984,0,0
272,927,1,1
265,810,1,0
623,177,1,1
433,841,1,0
258,823,1,0
847,3,1,1
409,31,1,1
937,257,1,0
73,702,0,1
958,520,1,0
863,637,1,0
991,65,0,0
544,877,0,0
798,312,1,0
985,508,1,0
85,199,0,0
325,519,1,1
167,760,1,0
754,744,1,0
549,687,1,0
432,395,0,0
602,526,1,0
177,238,1,1
83,637,1,0
714,438,0,0
174,942,1,1
571,668,1,0
839,868,0,0
915,418,1,1
418,588,1,0
400,509,1,1
560,439,1,1
226,877,0,0
646,714,0,0
257,658,1,0
761,655,0,0
15,411,0,0
903,132,0,1
287,627,0,0
170,333,1,1
443,380,1,1
32,41,1,0
197,900,0,1
275,330,1,0
6,380,1,1
454,691,1,1
454,777,1,1
907,379,0,1
526,168,1,1
972,649,1,0
850,966,1,0
244,734,1,1
439,262,1,1
125,981,1,1
385,698,1,0
643,467,1,0
936,768,0,1
419,599,1,0
381,887,0,0
197,469,0,0
238,718,1,0
819,275,1,0
498,442,0,1
342,987,1,1
976,310,1,0
296,330,1,1
395,947,0,0
230,530,1,0
300,219,1,1
473,557,1,1
618,182,1,0
249,528,1,0
638,163,1,0
238,344,1,1
869,148,1,0
268,800,0,1
290,120,0,0
978,606,1,0
853,863,1,1
849,29,1,0
55,242,1,0
444,657,1,0
53,865,1,1
820,935,0,0
718,314,1,0
172,249,1,0
649,749,1,0
810,816,1,1
278,624,1,0
605,478,1,0
704,785,1,0
383,157,1,0
280,511,0,0
838,942,1,1
971,652,0,0
592,882,1,1
132,477,0,0
672,476,0,1
155,487,0,1
861,972,1,0
946,825,0,0
720,108,0,0
26,168,1,0
941,687,1,1
176,723,1,1
581,507,0,0
779,61,1,0
776,606,1,0
93,107,0,0
736,106,1,0
777,327,1,0
731,368,1,0
613,944,0,0
727,104,0,0
858,958,1,0
818,148,1,0
330,881,1,1
541,351,1,1
777,872,1,0
438,226,0,1
853,865,1,1
306,237,0,1
513,217,0,0
630,599,1,0
925,372,1,0
754,200,1,1
817,503,0,0
678,394,0,0
292,639,1,0
221,712,0,1
733,618,1,0
220,532,1,0
735,256,1,0
744,777,1,0
885,686,1,1
670,310,1,1
356,977,1,0
686,187,1,1
554,341,0,0
955,897,0,0
700,122,0,0
601,142,1,0
148,879,1,1
647,885,1,0
220,530,1,1
805,696,0,0
576,652,0,0
460,562,1,0
544,291,0,0
365,256,1,0
355,66,0,0
287,684,0,0
906,465,1,1
386,59,0,0
612,509,1,1
401,52,1,1
869,940,1,0
650,228,0,0
900,382,0,0
819,964,1,0
842,204,1,1
146,405,1,0
280,227,0,0
748,316,1,0
926,76,0,0
230,364,1,0
291,374,0,0
949,29,1,1
911,151,1,1
339,664,1,0
501,584,1,1
989,887,0,1
779,177,1,1
969,544,0,0
604,694,0,0
603,975,1,0
954,626,0,0
546,981,1,1
836,913,1,1
61,31,1,0
376,618,1,0
27,893,0,0
327,300,1,0
323,326,1,0
935,184,0,1
539,668,1,0
852,16,1,0
461,967,0,0
685,704,1,0
365,431,1,1
950,600,0,0
95,325,1,1
378,533,0,0
209,931,1,0
449,552,1,0
876,418,1,0
202,874,0,0
698,794,1,0
685,283,1,0
156,471,0,0
582,313,0,0
723,106,1,0
369,737,0,0
855,873,1,0
487,285,0,0
677,750,0,1
766,696,0,0
810,175,1,0
156,19,0,1
451,138,1,0
814,157,1,0
858,229,1,1
949,48,1,0
457,227,0,1
863,31,1,0
399,621,0,0
836,178,1,0
710,761,0,0
265,914,1,1
484,284,1,1
400,460,1,1
280,184,0,0
848,62,0,1
748,619,1,1
758,590,1,0
866,431,1,1
683,412,0,1
976,18,1,0
977,58,1,0
605,327,1,0
893,214,0,0
834,838,1,0
286,396,1,0
782,862,1,0
185,908,1,0
786,666,0,0
74,152,1,1
562,396,1,0
272,716,1,0
725,602,1,0
184,66,0,0
393,713,1,1
37,433,1,1
973,786,0,0
815,891,0,1
456,153,1,0
937,415,1,0
993,133,1,1
895,973,0,0
169,52,1,0
760,75,1,0
482,356,1,0
921,477,0,0
557,482,1,0
929,752,1,0
629,826,0,1
447,147,1,1
611,219,1,0
298,439,1,0
321,364,1,0
219,852,1,0
626,108,0,0
558,71,0,1
470,248,0,1
297,11,1,0
479,480,1,0
22,233,0,0
509,733,1,0
5,393,1,1
122,194,0,0
220,426,1,0
207,318,1,1
567,772,1,0
321,575,1,0
7,83,1,0
14,511,0,0
788,685,1,0
394,521,0,0
302,823,1,0
930,673,1,0
506,106,1,0
384,434,0,0
325,445,1,0
751,144,1,0
457,491,0,0
772,326,1,0
974,407,0,0
319,418,1,0
23,453,0,0
209,957,1,0
282,628,0,0
340,844,1,0
894,580,1,0
194,397,0,0
1,187,1,0
903,110,0,0
849,660,1,1
319,174,1,1
419,278,1,1
944,36,0,0
219,833,1,0
313,395,0,0
567,7,1,0
302,555,1,0
96,367,0,0
700,470,0,0
841,131,1,0
704,925,1,0
843,976,1,1
537,687,1,1
269,967,0,1
616,947,0,0
142,915,1,0
955,224,0,1
97,21,0,0
304,123,1,1
584,376,1,0
541,643,1,0
796,536,0,1
423,875,0,0
319,249,1,0
803,498,0,1
314,433,1,0
672,453,0,0
370,243,0,0
358,769,0,0
185,139,1,1
776,8,1,1
724,546,1,0
146,238,1,0
920,923,0,0
423,628,0,0
275,74,1,1
224,558,0,0
471,215,0,0
352,127,0,0
209,668,1,0
865,163,1,0
680,431,1,1
206,733,1,0
727,481,0,0
810,676,1,1
38,744,1,0
359,465,1,0
773,818,1,0
447,884,1,0
766,438,0,0
837,348,0,0
674,850,1,1
452,142,1,0
329,252,0,0
708,244,1,1
747,598,1,0
598,356,1,0
180,358,0,0
862,82,1,0
401,835,1,1
408,89,0,0
958,807,1,0
298,699,1,0
788,389,1,0
389,34,1,1
606,331,1,1
120,790,0,1
564,96,0,0
433,342,1,1
26,479,1,0
820,76,0,0
760,691,1,1
369,645,0,0
121,61,1,0
307,734,1,0
131,319,1,0
969,711,0,0
40,279,0,0
456,18,1,0
239,545,0,1
254,178,1,0
298,940,1,1
620,518,0,0
152,807,1,0
304,958,1,1
982,46,0,0
835,74,1,1
103,708,1,1
278,760,1,1
821,864,1,1
50,129,0,0
390,931,1,1
563,633,1,1
659,511,0,1
16,54,1,0
344,583,1,0
25,612,1,0
601,38,1,0
542,421,1,1
608,592,1,1
138,340,1,0
84,294,1,0
613,246,0,0
637,833,1,0
836,492,1,1
392,584,1,0
519,114,1,0
857,123,1,0
226,983,0,0
962,501,1,1
312,993,1,1
174,220,1,1
771,488,1,1
590,41,1,1
375,795,0,0
883,952,0,1
505,989,0,0
92,305,0,1
399,826,0,1
608,455,1,1
110,800,0,0
932,537,1,1
121,3,1,0
571,8,1,0
169,788,1,1
720,717,0,0
125,649,1,1
590,549,1,0
606,899,1,0
36,868,0,0
458,424,0,0
491,424,0,0
376,372,1,1
942,703,1,0
956,681,1,0
168,833,1,0
106,649,1,0
764,84,1,0
194,73,0,0
694,145,0,1
637,918,1,0
523,944,0,0
16,960,1,0
776,443,1,1
155,346,0,1
862,928,1,0
5,760,1,0
484,687,1,0
433,480,1,0
168,138,1,0
930,392,1,1
783,4,0,0
219,788,1,0
714,672,0,0
532,670,1,1
708,123,1,1
824,194,0,0
467,304,1,0
711,570,0,1
352,21,0,0
567,478,1,1
528,298,1,0
494,711,0,0
522,762,0,0
606,158,1,0
103,193,1,1
331,879,1,0
993,526,1,1
292,225,1,1
452,209,1,1
10,702,0,1
61,654,1,0
812,336,1,0
830,313,0,1
254,787,1,0
613,781,0,0
687,607,1,1
458,714,0,0
333,876,1,0
589,560,1,1
479,599,1,0
441,44,0,0
204,853,1,0
726,182,1,0
435,196,1,0
236,171,1,0
143,71,0,1
702,591,0,0
165,484,1,1
771,643,1,1
589,689,1,0
243,683,0,0
138,749,1,0
136,301,0,0
440,895,0,1
964,158,1,0
945,141,0,1
752,924,1,0
43,379,0,0
691,171,1,1
54,114,1,1
227,295,0,0
947,332,0,0
466,350,0,0
372,606,1,0
433,389,1,0
981,385,1,0
383,527,1,0
696,237,0,1
163,286,1,0
674,649,1,0
21,755,0,0
519,186,1,0
545,945,0,0
847,590,1,0
211,912,0,1
835,356,1,0
292,9,1,0
427,895,0,0
660,61,1,1
357,602,1,0
438,239,0,1
326,852,1,0
85,889,0,1
819,867,1,0
746,66,0,0
787,633,1,0
385,782,1,1
944,382,0,0
819,356,1,1
292,611,1,1
169,809,1,0
800,291,0,0
802,301,0,0
385,585,1,1
704,849,1,0
340,953,1,1
529,305,0,1
109,881,1,0
709,59,0,0
473,608,1,0
775,98,0,1
292,691,1,1
496,438,0,1
492,732,1,0
180,303,0,0
808,437,0,0
586,265,1,0
549,275,1,1
536,291,0,0
486,819,1,0
352,252,0,1
414,156,0,0
964,548,1,0
849,653,1,0
146,123,1,1
171,135,1,0
842,638,1,1
177,323,1,0
764,510,1,0
488,562,1,0
427,661,0,1
852,732,1,0
58,277,1,1
844,485,1,0
139,169,1,1
730,82,1,0
985,416,1,0
625,66,0,0
88,848,0,0
752,334,1,0
459,30,0,0
862,238,1,0
308,799,0,0
